,clean_acc,Linf_acc,L2_acc,L1_acc,common_acc,sum,geom,model_size,backbone,dataset,loss_function,pre_training_dataset,pre_training_strategy,volume_pre_training_data,backbone_name,model_type,ft_strategy
215,0.8226666666666667,0.37333333333333335,0.43866666666666665,0.165,0.658,2.4576666666666664,0.014627332747377781,medium,convnext_tiny.fb_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
216,0.86,0.592,0.224,0.007,0.7626666666666667,2.4456666666666664,0.0006088369220266668,medium,robust_convnext_tiny,oxford-iiit-pet,TRADES_v2,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
217,0.839,0.51,0.328,0.033,0.727,2.437,0.0033670869487200006,medium,robust_deit_small_patch16_224,oxford-iiit-pet,TRADES_v2,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
218,0.703,0.151,0.193,0.028,0.56,1.635,0.00032124445472000003,medium,vit_small_patch16_224.augreg_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
219,0.768,0.332,0.389,0.172,0.6333333333333333,2.2943333333333333,0.0108046249984,medium,convnext_tiny.fb_in22k,oxford-iiit-pet,TRADES_v2,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
220,0.705,0.255,0.2613333333333333,0.037,0.539,1.7973333333333334,0.0009369460715999999,large,vit_base_patch16_clip_224.laion2b_ft_in1k,oxford-iiit-pet,TRADES_v2,laion2b+in1k,fusion,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
221,0.62,0.144,0.20133333333333334,0.06133333333333333,0.496,1.5226666666666666,0.0005468246835199999,large,vit_base_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,TRADES_v2,in22k+in1k,supervised (multistep),15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
222,0.449,0.0,0.0,0.0,0.325,0.774,0.0,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,TRADES_v2,in22k+in1k,supervised (multistep),15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
223,0.768,0.36666666666666664,0.451,0.224,0.631,2.440666666666667,0.0179509141504,large,eva02_base_patch14_224.mim_in22k,oxford-iiit-pet,TRADES_v2,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
224,0.819,0.003,0.007,0.01,0.63,1.4689999999999999,1.083537e-07,medium,eva02_tiny_patch14_224.mim_in22k,oxford-iiit-pet,TRADES_v2,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
225,0.787,0.336,0.43,0.216,0.656,2.425,0.01611165136896,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,oxford-iiit-pet,TRADES_v2,in22k+in1k,supervised (multistep),15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
226,0.753,0.258,0.352,0.13,0.598,2.0909999999999997,0.00531620698752,medium,swin_tiny_patch4_window7_224.ms_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
227,0.192,0.015,0.043,0.059,0.169,0.478,1.2348086399999998e-06,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,oxford-iiit-pet,TRADES_v2,laion2b+in12k+in1k,fusion,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
228,0.819,0.424,0.492,0.25333333333333335,0.7013333333333334,2.6896666666666667,0.030355100805119998,large,convnext_base.fb_in22k_ft_in1k,oxford-iiit-pet,TRADES_v2,in22k+in1k,supervised (multistep),15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
229,0.651,0.248,0.28,0.20266666666666666,0.52,1.9016666666666668,0.004764050636800001,medium,convnext_tiny.fb_in22k_ft_in1k,oxford-iiit-pet,TRADES_v2,in22k+in1k,supervised (multistep),15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
230,0.777,0.013,0.071,0.158,0.571,1.5899999999999999,6.4701733278e-05,medium,coatnet_0_rw_224.sw_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
231,0.822,0.409,0.42,0.158,0.7026666666666667,2.5116666666666663,0.015676563094079998,large,coatnet_2_rw_224.sw_in12k_ft_in1k,oxford-iiit-pet,TRADES_v2,in12k+in1k,supervised (multistep),10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
232,0.806,0.365,0.398,0.159,0.663,2.391,0.01234302563754,large,coatnet_2_rw_224.sw_in12k,oxford-iiit-pet,TRADES_v2,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
233,0.759,0.0,0.0,0.003,0.513,1.275,0.0,small,regnetx_004.pycls_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
234,0.173,0.018,0.017,0.008,0.133,0.349,5.6326031999999995e-08,small,efficientnet-b0,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
235,0.681,0.158,0.162,0.018,0.531,1.5500000000000003,0.000166604312808,small,deit_tiny_patch16_224.fb_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
236,0.2,0.014,0.032,0.009,0.16,0.41500000000000004,1.29024e-07,small,mobilevit-small,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
237,0.816,0.0,0.0,0.028,0.527,1.371,0.0,small,mobilenetv3_large_100.ra_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
238,0.784,0.264,0.3626666666666667,0.16,0.638,2.208666666666667,0.007662461255680002,small,edgenext_small.usi_in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
239,0.822,0.349,0.381,0.1,0.659,2.311,0.0072029041362000005,small,coat_tiny.in1k,oxford-iiit-pet,TRADES_v2,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
240,0.9380952380952381,0.7595238095238095,0.8666666666666667,0.7333333333333333,0.8,4.097619047619047,0.3622695490047871,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,uc-merced-land-use-dataset,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
241,0.9452380952380952,0.7571428571428571,0.8571428571428571,0.6904761904761905,0.7952380952380952,4.045238095238095,0.3368357199050659,large,CLIP-convnext_base_w-laion2B-s13B-b82K,uc-merced-land-use-dataset,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
242,0.9452380952380952,0.6023809523809524,0.7936507936507936,0.7,0.8,3.841269841269841,0.2530637440161249,medium,deit_small_patch16_224.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
243,0.5238095238095238,0.3,0.2857142857142857,0.18095238095238095,0.3904761904761905,1.680952380952381,0.003172381877921236,medium,robust_resnet50,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
244,0.44285714285714284,0.2619047619047619,0.3238095238095238,0.29523809523809524,0.30714285714285716,1.630952380952381,0.003405724246290677,medium,vit_small_patch16_224.augreg_in21k,uc-merced-land-use-dataset,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
245,0.48095238095238096,0.0,0.0,0.0,0.37857142857142856,0.8595238095238096,0.0,large,convnext_base.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
246,0.6404761904761904,0.0,0.0,0.0,0.41904761904761906,1.0595238095238095,0.0,medium,resnet50.a1_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
247,0.1746031746031746,0.02857142857142857,0.02142857142857143,0.009523809523809525,0.12142857142857143,0.35555555555555557,1.2362573795310156e-07,large,robust_vit_base_patch16_224,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
248,0.9333333333333333,0.6333333333333333,0.7047619047619048,0.36666666666666664,0.7380952380952381,3.376190476190476,0.11274450323339213,large,vit_base_patch16_224.mae,uc-merced-land-use-dataset,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
249,0.40476190476190477,0.2833333333333333,0.3119047619047619,0.22857142857142856,0.3476190476190476,1.5761904761904764,0.00284213573562456,medium,vit_small_patch16_224.dino,uc-merced-land-use-dataset,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
250,0.21904761904761905,0.08571428571428572,0.1365079365079365,0.1595238095238095,0.1880952380952381,0.7888888888888889,7.690471415863613e-05,large,convnext_base.fb_in22k,uc-merced-land-use-dataset,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
251,0.16428571428571428,0.12142857142857143,0.1619047619047619,0.10476190476190476,0.12698412698412698,0.6793650793650793,4.2966812035255744e-05,large,robust_convnext_base,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
252,0.9357142857142857,0.6928571428571428,0.8095238095238095,0.6857142857142857,0.7857142857142857,3.90952380952381,0.28276420539061103,large,vit_base_patch16_224.augreg_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
253,0.8571428571428571,0.530952380952381,0.6698412698412698,0.38095238095238093,0.6761904761904762,3.1150793650793647,0.07852725679409005,large,vit_base_patch16_224.augreg_in21k,uc-merced-land-use-dataset,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
254,0.9428571428571428,0.5555555555555556,0.680952380952381,0.6523809523809524,0.707936507936508,3.53968253968254,0.1647349372603665,large,vit_base_patch16_clip_224.laion2b,uc-merced-land-use-dataset,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
255,0.95,0.75,0.873015873015873,0.7841269841269841,0.8095238095238095,4.166666666666666,0.3948417197566857,medium,convnext_tiny.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
256,0.9571428571428572,0.8380952380952381,0.8119047619047619,0.3619047619047619,0.8166666666666667,3.7857142857142856,0.19249273872511968,medium,robust_convnext_tiny,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
257,0.9547619047619048,0.8238095238095238,0.8666666666666667,0.5619047619047619,0.8507936507936508,4.057936507936508,0.3258824229730525,medium,robust_deit_small_patch16_224,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
258,0.1746031746031746,0.12063492063492064,0.08095238095238096,0.07857142857142857,0.12380952380952381,0.5785714285714285,1.6587216297213676e-05,medium,vit_small_patch16_224.augreg_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
259,0.95,0.7642857142857142,0.8809523809523809,0.7880952380952381,0.8,4.183333333333333,0.40327423064463874,medium,convnext_tiny.fb_in22k,uc-merced-land-use-dataset,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
260,0.48253968253968255,0.09841269841269841,0.1523809523809524,0.23095238095238096,0.4031746031746032,1.3674603174603175,0.0006737991655754659,large,vit_base_patch16_clip_224.laion2b_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,laion2b+in1k,fusion,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
261,0.20952380952380953,0.14047619047619048,0.09761904761904762,0.06190476190476191,0.1619047619047619,0.6714285714285714,2.8797470973416187e-05,large,vit_base_patch16_224.augreg_in21k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
262,0.33095238095238094,0.2619047619047619,0.18333333333333332,0.08333333333333333,0.2833333333333333,1.1428571428571428,0.0003752033992609389,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
263,0.95,0.7595238095238095,0.8698412698412699,0.7428571428571429,0.7968253968253968,4.119047619047619,0.37151254069377815,large,eva02_base_patch14_224.mim_in22k,uc-merced-land-use-dataset,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
264,0.48253968253968255,0.28888888888888886,0.3547619047619048,0.32857142857142857,0.35873015873015873,1.8134920634920635,0.005829060144311917,medium,eva02_tiny_patch14_224.mim_in22k,uc-merced-land-use-dataset,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
265,0.9428571428571428,0.7380952380952381,0.8793650793650793,0.8333333333333334,0.8023809523809524,4.196031746031746,0.40919175909214783,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
266,0.9357142857142857,0.5857142857142857,0.7880952380952381,0.7547619047619047,0.75,3.814285714285714,0.24450008546786062,medium,swin_tiny_patch4_window7_224.ms_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
267,0.6428571428571429,0.4142857142857143,0.49523809523809526,0.41904761904761906,0.5595238095238095,2.530952380952381,0.030925051069990682,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,uc-merced-land-use-dataset,CLASSIC_AT,laion2b+in12k+in1k,fusion,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
268,0.9761904761904762,0.7880952380952381,0.8920634920634921,0.8,0.8666666666666667,4.323015873015873,0.4758292289049659,large,convnext_base.fb_in22k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
269,0.9523809523809523,0.7285714285714285,0.8357142857142857,0.7396825396825397,0.7904761904761904,4.046825396825397,0.33905864619900433,medium,convnext_tiny.fb_in22k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
270,0.5976190476190476,0.0,0.0,0.0,0.2904761904761905,0.888095238095238,0.0,medium,coatnet_0_rw_224.sw_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
271,0.9285714285714286,0.7071428571428572,0.8142857142857143,0.65,0.7833333333333333,3.8833333333333333,0.27224458819241987,large,coatnet_2_rw_224.sw_in12k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in12k+in1k,supervised (multistep),10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
272,0.8666666666666667,0.6095238095238096,0.6761904761904762,0.6095238095238096,0.6952380952380952,3.4571428571428573,0.1513686904804754,large,coatnet_2_rw_224.sw_in12k,uc-merced-land-use-dataset,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
273,0.9492063492063492,0.7365079365079366,0.8,0.6928571428571428,0.7595238095238095,3.9380952380952383,0.2943155062619656,small,regnetx_004.pycls_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
274,0.4023809523809524,0.18571428571428572,0.1619047619047619,0.07857142857142857,0.29285714285714287,1.1214285714285714,0.00027839588994003824,small,efficientnet-b0,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
275,0.8785714285714286,0.5476190476190477,0.6595238095238095,0.49523809523809526,0.6285714285714286,3.2095238095238097,0.09877676100566564,small,deit_tiny_patch16_224.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
276,0.38095238095238093,0.2619047619047619,0.28095238095238095,0.19285714285714287,0.2976190476190476,1.4142857142857144,0.001608952618948454,small,mobilevit-small,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
277,0.8595238095238096,0.030952380952380953,0.17857142857142858,0.43333333333333335,0.4634920634920635,1.965873015873016,0.0009541756863995285,small,mobilenetv3_large_100.ra_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
278,0.9357142857142857,0.6309523809523809,0.8023809523809524,0.7976190476190477,0.7523809523809524,3.9190476190476193,0.2842848806337674,small,edgenext_small.usi_in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
279,0.3595238095238095,0.15476190476190477,0.17142857142857143,0.14285714285714285,0.2761904761904762,1.1047619047619048,0.0003763445125377654,small,coat_tiny.in1k,uc-merced-land-use-dataset,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
280,0.6306666666666667,0.364,0.324,0.066,0.5066666666666667,1.8913333333333333,0.0024872104857600005,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,stanford_cars,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
281,0.659,0.405,0.354,0.117,0.544,2.079,0.006013515867840002,large,CLIP-convnext_base_w-laion2B-s13B-b82K,stanford_cars,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
282,0.022,0.014,0.019,0.016,0.021,0.092,1.9662720000000003e-09,medium,deit_small_patch16_224.fb_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
283,0.694,0.366,0.084,0.0,0.537,1.681,0.0,medium,robust_resnet50,stanford_cars,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
284,0.04666666666666667,0.017333333333333333,0.015,0.004,0.052,0.135,2.5237333333333332e-09,medium,vit_small_patch16_224.augreg_in21k,stanford_cars,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
285,0.636,0.29333333333333333,0.332,0.20133333333333334,0.4666666666666667,1.9293333333333336,0.005819411683555557,large,convnext_base.fb_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
286,0.539,0.039,0.085,0.032,0.381,1.076,2.1784482720000003e-05,medium,resnet50.a1_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
287,0.05,0.012,0.021333333333333333,0.009333333333333334,0.048,0.14066666666666666,5.7344e-09,large,robust_vit_base_patch16_224,stanford_cars,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
288,0.173,0.041,0.039,0.01,0.14,0.403,3.872778000000001e-07,large,vit_base_patch16_224.mae,stanford_cars,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
289,0.01,0.01,0.006,0.0013333333333333333,0.012,0.03933333333333333,9.600000000000001e-12,medium,vit_small_patch16_224.dino,stanford_cars,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
290,0.7186666666666667,0.4186666666666667,0.42133333333333334,0.183,0.601,2.3426666666666667,0.013942712344860443,large,convnext_base.fb_in22k,stanford_cars,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
291,0.518,0.244,0.254,0.097,0.4066666666666667,1.5196666666666667,0.0012663787457066669,large,robust_convnext_base,stanford_cars,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
292,0.269,0.053,0.048,0.011,0.215,0.596,1.61845464e-06,large,vit_base_patch16_224.augreg_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
293,0.13333333333333333,0.02666666666666667,0.016,0.006,0.108,0.29,3.6864000000000005e-08,large,vit_base_patch16_224.augreg_in21k,stanford_cars,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
294,0.079,0.024,0.016,0.006,0.06,0.185,1.092096e-08,large,vit_base_patch16_clip_224.laion2b,stanford_cars,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
295,0.006666666666666667,0.006666666666666667,0.008,0.006666666666666667,0.008,0.036000000000000004,1.8962962962962968e-11,medium,convnext_tiny.fb_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
296,0.02,0.013,0.012,0.012,0.016,0.073,5.990399999999999e-10,medium,robust_convnext_tiny,stanford_cars,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
297,0.42,0.12266666666666666,0.10133333333333333,0.019,0.32,0.9829999999999999,3.1741815466666666e-05,medium,robust_deit_small_patch16_224,stanford_cars,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
298,0.06266666666666666,0.024,0.025333333333333333,0.014,0.055,0.181,2.9338026666666664e-08,medium,vit_small_patch16_224.augreg_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
299,0.6013333333333334,0.2773333333333333,0.31066666666666665,0.14133333333333334,0.473,1.8036666666666665,0.003463520402748049,medium,convnext_tiny.fb_in22k,stanford_cars,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
300,0.11866666666666667,0.02266666666666667,0.019,0.007,0.07066666666666667,0.238,2.528032474074074e-08,large,vit_base_patch16_clip_224.laion2b_ft_in1k,stanford_cars,CLASSIC_AT,laion2b+in1k,fusion,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
301,0.181,0.037,0.037333333333333336,0.006,0.136,0.39733333333333337,2.0401740800000002e-07,large,vit_base_patch16_224.augreg_in21k_ft_in1k,stanford_cars,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
302,0.008,0.008,0.008,0.008,0.008,0.04,3.276800000000001e-11,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,stanford_cars,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
303,0.222,0.077,0.09333333333333334,0.036,0.18,0.6083333333333333,1.03384512e-05,large,eva02_base_patch14_224.mim_in22k,stanford_cars,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
304,0.008,0.008,0.006,0.009333333333333334,0.008,0.03933333333333333,2.8672000000000004e-11,medium,eva02_tiny_patch14_224.mim_in22k,stanford_cars,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
305,0.509,0.201,0.232,0.10133333333333333,0.393,1.4363333333333332,0.0009452500389120003,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,stanford_cars,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
306,0.043,0.019,0.028,0.02,0.032,0.14200000000000002,1.464064e-08,medium,swin_tiny_patch4_window7_224.ms_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
307,0.504,0.267,0.255,0.091,0.382,1.499,0.0011928524680800002,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,stanford_cars,CLASSIC_AT,laion2b+in12k+in1k,fusion,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
308,0.6093333333333333,0.316,0.321,0.15866666666666668,0.4826666666666667,1.8876666666666666,0.00473347466348089,large,convnext_base.fb_in22k_ft_in1k,stanford_cars,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
309,0.122,0.062,0.075,0.05733333333333333,0.098,0.41433333333333333,3.1874696e-06,medium,convnext_tiny.fb_in22k_ft_in1k,stanford_cars,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
310,0.076,0.031,0.03,0.012,0.063,0.21200000000000002,5.343408e-08,medium,coatnet_0_rw_224.sw_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
311,0.71,0.418,0.318,0.044,0.58,2.07,0.0024084765407999995,large,coatnet_2_rw_224.sw_in12k_ft_in1k,stanford_cars,CLASSIC_AT,in12k+in1k,supervised (multistep),10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
312,0.698,0.426,0.32266666666666666,0.07333333333333333,0.5693333333333334,2.0893333333333333,0.004005780628764444,large,coatnet_2_rw_224.sw_in12k,stanford_cars,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
313,0.415,0.064,0.067,0.003,0.308,0.857,1.64427648e-06,small,regnetx_004.pycls_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
314,0.057,0.022,0.015,0.008,0.047,0.14900000000000002,7.072559999999999e-09,small,efficientnet-b0,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
